Radio Mobile Labels
0,39.67,76.17,Artux,0,-1
0,51.07,-0.53,Arun,0,-1
0,55.4,43.8,Arzamas,0,-1
0,43.76,142.37,Asahikawa,0,-1
0,35.8,139.62,Asaka,0,-1
0,23.68,86.99,Asansol,0,-1
0,-7.96,-14.71,Ascension,0,-1
0,31.8,34.63,Ashdod,0,-1
0,53.13,-1.25,Ashfield,0,-1
0,36.35,139.43,Ashikaga,0,-1
0,37.97,58.4,Ashkhabad,0,-1
0,35.6,-82.54,Ashville,0,-1
0,15.33,38.97,Asmara,0,-1
0,39.21,-106.82,Aspen,0,-1
0,27.23,31.12,Assyut,0,-1
0,46.37,48.07,Astrakhan,0,-1
0,-25.31,-57.64,Asuncion,0,-1
0,24.08,32.93,Aswan,0,-1
0,37.96,23.74,Athens,0,-1
0,38,23.73,Athinai,0,-1
0,47.12,51.88,Atirau,0,-1
0,33.75,-84.39,Atlanta,0,-1
0,39.35,-74.43,Atlanticcity,0,-1
0,28.03,78.29,Atrauli,0,-1
0,35.45,139.37,Atsugi,0,-1
0,43.64,0.59,Auch,0,-1
0,-36.85,174.78,Auckland,0,-1
0,48.36,10.89,Augsburg,0,-1
0,24.77,84.38,Aurangabad,0,-1
0,44.92,2.44,Aurillac,0,-1
0,39.73,-104.87,Aurora (Co.),0,-1
0,41.75,-88.33,Aurora (Il.),0,-1
0,30.33,-97.75,Austin,0,-1
0,-34.67,-58.33,Avellaneda,0,-1
0,43.94,4.81,Avignon,0,-1
0,41.79,-72.82,Avon,0,-1
0,-13.17,-74.25,Ayacucho,0,-1
0,37.85,27.85,Aydin,0,-1
0,51.83,-0.83,Aylesbury Vale,0,-1
0,36.53,52.7,Babol,0,-1
0,9.28,105.72,Bac Lieu,0,-1
0,46.55,26.97,Bacau,0,-1
0,10.66,122.96,Bacolod,0,-1
0,38.88,-6.97,Badajoz,0,-1
0,41.45,2.25,Badalona,0,-1
0,-31.37,-54.1,Bage,0,-1
0,33.34,44.43,Baghdad,0,-1
0,36.22,68.77,Baghlan,0,-1
0,10.55,122.87,Bago,0,-1
0,16.41,120.6,Baguio,0,-1
0,24.1,88.3,Baharampur,0,-1
0,29.39,71.69,Bahawalpur,0,-1
0,-38.75,-62.25,Bahia Blanca,0,-1
0,11.62,37.4,Bahir Dar,0,-1
0,27.62,81.67,Bahraich,0,-1
0,47.65,23.6,Baia Mare,0,-1
0,45.62,122.82,Baicheng,0,-1
0,49.212,-68.168,Baie-Comeau,0,-1
0,47.437,-70.51,Baie-Saint-Paul,0,-1
0,27.55,109.95,Baihua,0,-1
0,36.53,104.2,Baiyin,0,-1
0,35.36,-119.01,Bakersfield,0,-1
0,40.43,49.85,Baku,0,-1
0,52.07,47.77,Balakovo,0,-1
0,55.78,37.98,Balashikha,0,-1
0,8.94,-79.56,Balboa,0,-1
0,-46.23,169.75,Balclutha,0,-1
0,21.38,86.88,Baleshwar,0,-1
0,-45.83,168.58,Balfour,0,-1
0,39.62,27.85,Balikesir,0,-1
0,-1.29,116.84,Balikpapan,0,-1
0,22.65,88.33,Bally,0,-1
0,39.28,-76.6,Baltimore,0,-1
0,25.2,88.83,Balurghat,0,-1
0,12.65,-8,Bamako,0,-1
0,5.56,95.34,Banda Aceh,0,-1
0,-5.43,105.27,Bandar Lampung,0,-1
0,4.93,114.92,Bandar Seri Begawan,0,-1
0,27.25,56.25,Bandar-E-Abbas,0,-1
0,-3.33,114.58,Bandjarmasin,0,-1
0,-6.91,107.6,Bandung,0,-1
0,51.17,-115.59,Banff,0,-1
0,12.96,77.6,Bangalore,0,-1
0,24.93,121.43,Bangiao,0,-1
0,13.75,100.52,Bangkok,0,-1
0,44.81,-68.76,Bangor,0,-1
0,4.38,18.62,Bangui,0,-1
0,30.47,31.18,Banha,0,-1
0,44.78,17.18,Banja Luka,0,-1
0,13.47,-16.65,Banjul,0,-1
0,23.22,86.82,Bankura,0,-1
0,38.78,115.5,Baoding,0,-1
0,34.38,107.15,Baoji,0,-1
0,40.63,110,Baotou,0,-1
0,43.28,-2.98,Baracaldo,0,-1
0,22.63,88.37,Baranagar,0,-1
0,53.15,26,Baranovichi,0,-1
0,-21.22,-43.78,Barbacena,0,-1
0,41.4,2.19,Barcelona,0,-1
0,10.17,-64.68,Barcelona-Pto. La Cruz,0,-1
0,23.27,87.73,Barddhaman,0,-1
0,28.41,79.39,Bareilly,0,-1
0,30.8,81.29,Barga,0,-1
0,41.11,16.84,Bari,0,-1
0,8.6,-70.25,Barinas,0,-1
0,22.5,90.33,Barisal,0,-1
0,51.55,0.12,Barking And Dagenham,0,-1
0,53.35,83.75,Barnaul,0,-1
0,51.65,-0.2,Barnet,0,-1
0,53.57,-1.47,Barnsley,0,-1
0,10.05,-69.3,Barquisimeto,0,-1
0,-22.58,-44.2,Barra Mansa,0,-1
0,22.73,88.5,Barrackpur,0,-1
0,7.1,-73.9,Barrancabermeja,0,-1
0,11,-74.83,Barranquilla,0,-1
0,-23.52,-46.88,Barueri,0,-1
0,10.43,-66.88,Baruta,0,-1
0,47.53,7.51,Basel,0,-1
0,6.7,121.97,Basilan,0,-1
0,51.57,0.42,Basildon,0,-1
0,51.27,-1.08,Basingstoke Deane,0,-1
0,22.57,88.78,Basirhat,0,-1
0,30.5,47.83,Basra,0,-1
0,16.78,94.74,Bassein,0,-1
0,17.3,-62.72,Basseterre,0,-1
0,16.23,-61.43,Basse-Terre,0,-1
0,53.3,-1.12,Bassetlaw,0,-1
0,42.7,9.45,Bastia,0,-1
0,32.02,34.75,Bat Yam,0,-1
0,31.8,75.28,Batala,0,-1
0,1.03,103.92,Batam,0,-1
0,13.75,121.05,Batangas,0,-1
0,13.09,103.21,Batdambang,0,-1
0,30.17,74.97,Bathinda,0,-1
0,37.87,41.12,Batman,0,-1
0,35.57,6.17,Batna,0,-1
0,30.5,-91.17,Baton Rouge,0,-1
0,42.32,-85.18,Battlecreek,0,-1
0,40.64,-116.93,Battlemtn,0,-1
0,41.6,41.63,Batumi,0,-1
0,-5.47,122.64,Baubau,0,-1
0,-22.32,-49.12,Bauru,0,-1
0,20.38,-76.65,Bayamo,0,-1
0,18.35,-66.17,Bayamon,0,-1
0,43.6,-83.87,Baycity,0,-1
0,43.48,-2.48,Bayonne,0,-1
0,-36.88,175,Beachlands,0,-1
0,30.08,-94.13,Beaumont,0,-1
0,26.12,74.33,Beawar,0,-1
0,53.33,-0.45,Bedford,0,-1
0,31.25,34.83,Be'Er Sheva,0,-1
0,48.26,126.49,Bei'An,0,-1
0,46.08,125.98,Beidong,0,-1
0,21.48,109.1,Beihai,0,-1
0,39.93,116.4,Beijing (Peking),0,-1
0,-19.82,34.87,Beira,0,-1
0,33.89,35.5,Beirut,0,-1
0,49.82,30.17,Belaya Tserkov,0,-1
0,-1.45,-48.48,Belem,0,-1
0,54.59,-5.94,Belfast,0,-1
0,-22.77,-43.4,Belford Roxo,0,-1
0,15.86,74.5,Belgaum,0,-1
0,50.63,36.6,Belgorod,0,-1
0,44.81,20.47,Belgrade,0,-1
0,15.15,76.94,Bellary,0,-1
0,44.15,-77.4,Belleville,0,-1
0,48.77,-122.48,Bellingham,0,-1
0,6.33,-75.68,Bello,0,-1
0,17.22,-88.8,Belmopan,0,-1
0,-19.9,-43.9,Belo Horizonte,0,-1
0,47.73,27.68,Beltsy,0,-1
0,44.07,-121.29,Bend,0,-1
0,46.83,29.48,Bendery,0,-1
0,32.08,34.83,Bene Beraq,0,-1
0,32.78,117.39,Bengbu,0,-1
0,32.12,20.08,Benghazi,0,-1
0,-3.8,102.27,Bengkulu,0,-1
0,32.37,-6.48,Beni-Mellal,0,-1
0,6.32,5.68,Benin,0,-1
0,29.08,31.08,Beni-Suef,0,-1
0,21.17,-86.83,Benito Juarez-Cancun-Q.Roo,0,-1
0,-26.2,28.3,Benoni,0,-1
0,42.1,-86.43,Bentonharbor,0,-1
0,41.26,123.8,Benxi,0,-1
0,33.3,131.48,Beppu,0,-1
0,46.75,36.78,Berdyansk,0,-1
0,59.43,56.82,Berezniki,0,-1
0,45.7,9.67,Bergamo,0,-1
0,60.39,5.34,Bergen,0,-1
0,50.98,7.17,Bergisch Gladbach,0,-1
0,19.31,84.79,Berhampur,0,-1
0,52.53,13.42,Berlin,0,-1
0,46.96,7.45,Bern,0,-1
0,47.23,6.03,Besancon,0,-1
0,-19.97,-44.22,Betim,0,-1
0,53.83,-0.42,Beverley,0,-1
0,51.43,0.15,Bexley,0,-1
0,43.35,3.23,Bezier,0,-1
0,13.9,75.63,Bhadravati,0,-1
0,25.25,87,Bhagalpur,0,-1
0,27.25,77.5,Bharatpur,0,-1
0,21.67,73.03,Bharuch,0,-1
0,22.85,88.52,Bhatpara,0,-1
0,21.75,72.17,Bhavnagar,0,-1
0,21.2,81.43,Bhilai Nagar,0,-1
0,25.38,74.65,Bhilwara,0,-1
0,16.57,81.58,Bhimavaram,0,-1
0,26.68,78.88,Bhind,0,-1
0,19.35,73.13,Bhiwandi,0,-1
0,28.83,76.17,Bhiwani,0,-1
0,23.26,77.41,Bhopal,0,-1
0,20.23,85.84,Bhubaneswar,0,-1
0,23.25,69.82,Bhuj,0,-1
0,21.02,75.83,Bhusawal,0,-1
0,-1.16,136,Biak,0,-1
0,53.15,23.17,Bialystok,0,-1
0,19,75.78,Bid,0,-1
0,52.03,8.53,Bielefeld,0,-1
0,49.83,19,Bielsko - Biala,0,-1
0,10.97,106.83,Bien Hoa,0,-1
0,36.28,-121.81,Bigsur,0,-1
0,25.22,85.52,Bihar Sharif,0,-1
0,52.58,85.27,Biisk,0,-1
0,16.78,75.8,Bijapur,0,-1
0,28.01,73.3,Bikaner,0,-1
0,22.05,82.17,Bilaspur,0,-1
0,43.24,-2.95,Bilbao,0,-1
0,45.64,-108.5,Billings,0,-1
0,30.37,-89.07,Biloxi,0,-1
0,3.62,98.5,Binjai,0,-1
0,32.88,59.22,Birjand,0,-1
0,33.52,-86.81,Birmingham,0,-1
0,52.47,-1.86,Birmingham,0,-1
0,42.67,74.83,Bishkek,0,-1
0,11.87,-15.65,Bissau,0,-1
0,1.47,125.22,Bitung,0,-1
0,-42.37,171.42,Blackball,0,-1
0,53.75,-2.48,Blackburn,0,-1
0,53.79,-3.02,Blackpool,0,-1
0,50.32,127.5,Blagoveshchensk (Amurskaya Oblast),0,-1
0,-15.9,35.17,Blantyre-Limbe,0,-1
0,-41.52,173.97,Blenheim,0,-1
0,36.42,2.83,Blida,0,-1
0,-8.1,112.2,Blitar,0,-1
0,-29.12,26.23,Bloemfontein,0,-1
0,47.59,1.33,Blois,0,-1
0,-46.6,168.33,Bluff,0,-1
0,-26.92,-49.12,Blumenau,0,-1
0,2.85,-60.72,Boa Vista,0,-1
0,11.18,-4.3,Bobo Dioulasso,0,-1
0,53.13,29.17,Bobruisk,0,-1
0,51.47,7.18,Bochum,0,-1
0,67.31,14.47,Boda,0,-1
0,45.75,132.8,Bodong,0,-1
0,-6.57,106.75,Bogor,0,-1
0,4.58,-74.09,Bogota,0,-1
0,43.64,-116.2,Boise,0,-1
0,36.73,-102.52,Boise City,0,-1
0,37.47,57.32,Bojnurd,0,-1
0,23.77,85.92,Bokaro Steel City,0,-1
0,-26.22,28.25,Boksburg,0,-1
0,44.5,11.33,Bologna,0,-1
0,53.58,-2.43,Bolton,0,-1
0,46.5,11.33,Bolzano,0,-1
0,-5.83,13.05,Boma,0,-1
0,18.96,72.84,Bombay,0,-1
0,41.37,9.16,Bonifacio,0,-1
0,50.72,7.1,Bonn,0,-1
0,36.21,-81.68,Boone,0,-1
0,-16.54,-151.78,Borabora,0,-1
0,57.73,12.92,Boras,0,-1
0,44.83,-0.59,Bordeaux,0,-1
0,54.15,28.5,Borisov,0,-1
0,33.92,48.8,Borujerd,0,-1
0,23.9,106.62,Bose,0,-1
0,25.12,99.15,Boshan,0,-1
0,42.35,-71.06,Boston,0,-1
0,47.73,26.68,Botosani,0,-1
0,40.6,110.05,Botou,0,-1
0,-25.7,29.4,Botshabelo,0,-1
0,51.52,6.92,Bottrop,0,-1
0,7.7,-5,Bouake,0,-1
0,48.83,2.23,Boulogne-Billancourt,0,-1
0,46.2,5.22,Bourg En Bresse,0,-1
0,42.5,27.45,Bourgas,0,-1
0,47.08,2.39,Bourges,0,-1
0,50.71,-1.96,Bournemouth,0,-1
0,38.07,116.57,Boutou,0,-1
0,36.99,-86.43,Bowlinggreen,0,-1
0,45.64,-111.04,Bozeman,0,-1
0,51.43,-0.77,Bracknell Forest,0,-1
0,53.8,-1.75,Bradford,0,-1
0,-22.92,-46.57,Braganca Paulista,0,-1
0,19.35,84.85,Brahmapur,0,-1
0,45.28,27.97,Braila,0,-1
0,51.88,0.57,Braintree,0,-1
0,43.7,-79.77,Brampton,0,-1
0,49.86,-99.98,Brandon,0,-1
0,-15.81,-47.85,Brasilia,0,-1
0,45.65,25.58,Brasov,0,-1
0,48.17,17.17,Bratislava,0,-1
0,56.33,101.83,Bratsk,0,-1
0,52.25,10.5,Braunschweig,0,-1
0,-4.23,15.23,Brazzaville,0,-1
0,52.42,0.75,Breckland,0,-1
0,51.58,4.77,Breda,0,-1
0,53.1,8.78,Bremen,0,-1
0,53.55,8.58,Bremerhaven,0,-1
0,50.43,-3.83,Brent,0,-1
0,45.55,10.22,Brescia,0,-1
0,48.4,-4.48,Brest,0,-1
0,41.17,-73.2,Bridgeport,0,-1
0,13.1,-59.62,Bridgetown,0,-1
0,50.83,-0.17,Brighton,0,-1
0,-41.38,173.12,Brightwater,0,-1
0,-27.47,153.03,Brisbane,0,-1
0,36.59,-82.2,Bristol,0,-1
0,51.43,-2.58,Bristol,0,-1
0,49.22,16.67,Brno,0,-1
0,52.67,1.48,Broadland,0,-1
0,51.42,0.17,Bromley,0,-1
0,25.92,-97.46,Brownsville,0,-1
0,52.93,-1.2,Broxtowe,0,-1
0,51.22,3.23,Brugge,0,-1
0,31.14,-81.48,Brunswick,0,-1
0,50.85,4.38,Bruxelles (Brussel),0,-1
0,53.25,34.15,Bryansk,0,-1
0,7.13,-73.17,Bucaramanga,0,-1
0,44.43,26.09,Bucharest,0,-1
0,37.48,126.78,Bucheon,0,-1
0,47.5,19.06,Budapest,0,-1
0,28.03,79.08,Budaun,0,-1
0,3.9,-77.03,Buenaventura,0,-1
0,-34.67,-58.5,Buenos Aires,0,-1
0,-34.36,-58.14,Buenosaires,0,-1
0,42.88,-78.9,Buffalo,0,-1
0,37.37,118.02,Buizhou,0,-1
0,-3.37,29.32,Bujumbura,0,-1
0,-2.5,28.83,Bukavu,0,-1
0,39.78,64.43,Bukhara,0,-1
0,-0.32,100.37,Bukittinggi,0,-1
0,28.5,77.82,Bulandshahr,0,-1
0,-20.17,28.72,Bulawayo,0,-1
0,-40.17,175.38,Bulls,0,-1
0,13.3,108.62,Buonmathuot,0,-1
0,42.35,-3.68,Burgos,0,-1
0,21.3,76.24,Burhanpur,0,-1
0,37.57,-122.32,Burlingame,0,-1
0,44.47,-73.2,Burlington,0,-1
0,49.27,-122.92,Burnaby,0,-1
0,40.2,29.07,Bursa,0,-1
0,53.6,-2.28,Bury,0,-1
0,35.1,129.02,Busan,0,-1
0,28.92,50.83,Bushehr,0,-1
0,46,-112.54,Butte,0,-1
0,8.94,125.55,Butuan,0,-1
0,45.15,26.82,Buzau,0,-1
0,53.27,18,Bydgoszcz,0,-1
0,50.35,18.85,Bytom,0,-1
0,15.48,120.97,Cabanatuan,0,-1
0,10.43,-71.45,Cabimas,0,-1
0,-8.27,-35,Cabo,0,-1
0,-20.85,-41.12,Cachoeiro De Itapemirim,0,-1
0,10.93,123.3,Cadiz,0,-1
0,36.53,-6.23,Cadiz,0,-1
0,49.18,-0.36,Caen,0,-1
0,8.48,124.66,Cagayan De Oro,0,-1
0,39.22,9.13,Cagliari,0,-1
0,18.23,-66.07,Caguas,0,-1
0,44.45,1.43,Cahors,0,-1
0,-16.92,145.7,Cairns,0,-1
0,30.05,31.25,Cairo,0,-1
0,-7.15,-78.53,Cajamarca,0,-1
0,4.93,8.37,Calabar,0,-1
0,50.95,1.87,Calais,0,-1
0,12.06,124.6,Calbayog,0,-1
0,22.5,88.5,Calcutta,0,-1
0,53.73,-1.87,Calderdale,0,-1
0,51.03,-114.04,Calgary,0,-1
0,3.4,-76.5,Cali,0,-1
0,11.31,75.77,Calicut,0,-1
0,37.97,23.7,Calithea,0,-1
0,-12.08,-77.13,Callao,0,-1
0,14.63,120.97,Caloocan,0,-1
0,11.88,109.17,Cam Ranh Bay,0,-1
0,-12.73,-38.27,Camacari,0,-1
0,21.42,-77.92,Camaguey,0,-1
0,-9.32,-35.48,Camaragibe,0,-1
0,38.56,-76.07,Cambridge,0,-1
0,51.55,-0.15,Camden,0,-1
0,48,-66.66,Campbellton,0,-1
0,19.83,-90.5,Campeche,0,-1
0,21.03,107.32,Campha,0,-1
0,-7.25,-35.83,Campina Grande,0,-1
0,-22.9,-47.1,Campinas,0,-1
0,-20.4,-54.58,Campo Grande,0,-1
0,-21.75,-41.3,Campos Dos Goytacazes,0,-1
0,10.03,105.79,Can Tho,0,-1
0,-35.33,149.1,Canberra,0,-1
0,35.32,25.13,Candia,0,-1
0,38.32,116.87,Cangzhou,0,-1
0,-28.92,-51.17,Canoas,0,-1
0,51.27,1.08,Canterbury,0,-1
0,23.1,113.27,Canton,0,-1
0,-33.93,18.47,Cape Town,0,-1
0,40.79,14.25,Capri,0,-1
0,10.5,-66.9,Caracas,0,-1
0,-23.52,-46.83,Carapicuiba,0,-1
0,-19.83,-42.1,Caratinga,0,-1
0,43.21,2.37,Carcassonne,0,-1
0,51.46,-3.14,Cardiff,0,-1
0,-20.25,-40.38,Cariacica,0,-1
0,46.85,-68.01,Caribou,0,-1
0,48.109,-66.136,Carleton,0,-1
0,54.88,-2.93,Carlisle,0,-1
0,18.33,-65.95,Carolina,0,-1
0,18.53,-72.42,Carrefour,0,-1
0,37.6,-0.98,Cartagena,0,-1
0,9.87,-83.92,Cartago,0,-1
0,-41.03,175.53,Carterton,0,-1
0,-8.25,-35.92,Caruaru,0,-1
0,10.67,-63.23,Carupano,0,-1
0,33.6,-7.62,Casablanca,0,-1
0,-24.98,-53.48,Cascavel,0,-1
0,42.85,-106.29,Casper,0,-1
0,-1.27,-47.92,Castanhal,0,-1
0,39.97,-0.05,Castellon,0,-1
0,14.02,-60.93,Castries,0,-1
0,-28.47,-65.78,Catamarca,0,-1
0,37.53,15.12,Catania,0,-1
0,38.9,16.6,Catanzaro,0,-1
0,10.57,-67.03,Catia La Mar,0,-1
0,-3.73,-38.75,Caucaia,0,-1
0,14.47,120.9,Cavite,0,-1
0,-4.83,-43.35,Caxias,0,-1
0,-29.23,-51.17,Caxias Do Sul,0,-1
0,4.92,-52.32,Cayenne,0,-1
0,10.3,123.91,Cebu,0,-1
0,37.68,-113.06,Cedar City,0,-1
0,42,-91.63,Cedar Rapids,0,-1
0,20.53,-100.8,Celaya,0,-1
0,-33.42,151.3,Central Coast,0,-1
0,34.51,65.25,Chaghcharan,0,-1
0,46.79,4.85,Chalon Sur Saone,0,-1
0,45.58,5.93,Chambery,0,-1
0,22.85,88.35,Chandan Nagar,0,-1
0,30.73,76.92,Chandigarh,0,-1
0,33.32,-111.82,Chandler (Ar.),0,-1
0,19.94,79.3,Chandrapur,0,-1
0,43.85,125.34,Changchun,0,-1
0,29.06,111.71,Changde,0,-1
0,44.02,87.32,Changji,0,-1
0,28.19,113.04,Changsha,0,-1
0,35.27,128.62,Changweon,0,-1
0,35.22,111.75,Changzhi,0,-1
0,31.78,119.97,Changzhou,0,-1
0,31.6,117.87,Chaohu,0,-1
0,41.58,120.44,Chaoyang,0,-1
0,23.68,116.63,Chaozhou,0,-1
0,-27.23,-52.68,Chapeco,0,-1
0,35.92,-79.03,Chapelhill,0,-1
0,25.8,84.83,Chapra,0,-1
0,39.15,63.57,Chardzhou,0,-1
